#name	name2
NM_153685.4	PIANP
NM_016319.4	COPS7A
NM_001164094.2	COPS7A
NM_001164095.3	COPS7A
XM_005253694.2	COPS7A
NM_001164093.2	COPS7A
NM_005439.2	MLF2
XM_024449201.1	MLF2
NR_026581.2	MLF2
NM_002824.6	PTMS
NM_001330333.2	PTMS
XM_011520956.1	LAG3
NM_002286.6	LAG3
NM_014449.2	GPR162
NM_019858.2	GPR162
NM_014262.5	P3H3
XM_011520953.3	GNB3
NM_001297571.2	GNB3
NM_002075.4	GNB3
XR_002957383.1	CDCA3
XR_001748880.2	CDCA3
XR_001748881.2	CDCA3
XR_002957384.1	CDCA3
XR_001748879.2	CDCA3
XR_002957385.1	CDCA3
NM_001297603.2	CDCA3
NM_031299.6	CDCA3
NM_001297604.2	CDCA3
NM_001297602.2	CDCA3
NM_001331019.1	CDCA3
NR_123727.2	CDCA3
NR_138531.1	CDCA3
XR_001748873.2	USP5
XR_931527.3	USP5
NM_003481.3	USP5
NM_001098536.2	USP5
XR_002957378.1	TPI1
NM_001159287.1	TPI1
NM_000365.6	TPI1
NM_001258026.1	TPI1
NM_001319670.2	SPSB2
NM_001146316.2	SPSB2
NM_032641.4	SPSB2
NR_135083.1	LOC105369632
NR_002803.2	RPL13P5
NR_033796.2	DSTNP2
NM_006992.4	LRRC23
NM_201650.3	LRRC23
NM_001135217.2	LRRC23
NM_001975.3	ENO2
NM_001007026.2	ATN1
NM_001940.4	ATN1
NM_001301836.1	C12orf57
NM_001301834.1	C12orf57
NR_023317.1	RNU7-1
NM_001301837.1	C12orf57
NM_001301838.1	C12orf57
NR_126035.1	C12orf57
NM_138425.4	C12orf57
NM_080549.3	PTPN6
XM_006718994.1	PTPN6
XM_024449106.1	PTPN6
NM_002831.6	PTPN6
XR_931601.2	LOC105369634
NR_135032.1	MIR200CHG
NR_029779.1	MIR200C
NR_029682.1	MIR141
NM_001144831.2	PHB2
NM_001267700.1	PHB2
XR_242980.3	PHB2
NR_003010.1	SCARNA12
NM_001320049.2	EMG1
NM_006331.8	EMG1
NR_135131.2	EMG1
NM_005768.6	LPCAT3
XM_024448793.1	LPCAT3
NM_001734.5	C1S
NM_001346850.2	C1S
NM_201442.4	C1S
XM_005253760.2	C1S
NM_001354346.2	C1R
NM_001733.7	C1R
NM_001297642.2	C1RL
NM_016546.4	C1RL
NM_001297640.2	C1RL
NM_001297643.2	C1RL
NR_026947.1	C1RL-AS1
XR_001748882.1	RBP5
XM_017020002.1	RBP5
NM_031491.4	RBP5
NM_001329454.2	RBP5
NM_014718.4	CLSTN3
XM_006719163.4	CLSTN3
NM_001080454.1	ACSM4
XR_002957313.1	CD163L1
XM_011520621.3	CD163L1
XM_011520618.3	CD163L1
XM_011520619.1	CD163L1
XM_011520620.1	CD163L1
XM_011520617.2	CD163L1
XM_011520616.1	CD163L1
NM_001297650.1	CD163L1
NM_174941.5	CD163L1
NM_001644.5	APOBEC1
NM_005889.4	APOBEC1
NM_001304566.1	APOBEC1
NM_020634.3	GDF3
NM_199286.4	DPPA3
NM_001145465.1	NANOGNB
NM_001297698.2	NANOG
NM_024865.4	NANOG
NM_006931.3	SLC2A3
XM_011520760.2	FOXJ2
XM_011520761.2	FOXJ2
NM_018416.3	FOXJ2
XM_017019640.1	FOXJ2
NM_001326477.2	C3AR1
NM_004054.4	C3AR1
NM_001326475.2	C3AR1
NR_024260.1	NECAP1
NM_015509.4	NECAP1
XM_011520684.2	CLEC4A
NR_036440.1	POU5F1P3
XM_024448980.1	ZNF705A
XM_024448981.1	ZNF705A
NM_001004328.2	ZNF705A
NR_026788.1	FAM66C
NM_018088.3	FAM90A1
NM_001319982.1	FAM90A1
XM_006719097.3	FAM90A1
XM_024449029.1	FAM90A1
XM_024449030.1	FAM90A1
XM_011520719.1	FAM90A1
XM_017019547.1	FAM90A1
NR_024254.1	FAM86FP
NR_120455.1	LINC02449
NR_120454.1	LINC02449
XR_001748988.1	LOC107987171
XR_002957399.1	LOC101927966
NM_001317999.2	CLEC6A
NM_001007033.2	CLEC6A
NM_014358.4	CLEC4E
XM_011520615.1	CLEC4E
XM_011520614.3	CLEC4E
XR_931343.2	LOC105369645
XR_931342.2	LOC105369645
XR_001748989.1	LOC105369645
NM_020661.4	AICDA
NM_001330343.2	AICDA
XM_011520773.2	AICDA
NM_001352267.1	RIMKLB
NM_001352268.1	RIMKLB
NM_001352269.1	RIMKLB
NM_001352270.1	RIMKLB
NM_001352271.1	RIMKLB
NM_020734.4	RIMKLB
NM_001297776.2	RIMKLB
XM_017018870.1	A2ML1
XM_017018869.1	A2ML1
XM_011520567.2	A2ML1
XM_017018868.1	A2ML1
XM_011520566.2	A2ML1
XR_931275.1	A2ML1
XR_001748594.1	A2ML1
NM_144670.6	A2ML1
NM_001282424.2	A2ML1
NM_004426.3	PHC1
XM_011520603.2	PHC1
XM_005253334.3	PHC1
XM_017018958.1	PHC1
XM_017018957.1	PHC1
XM_017018956.1	PHC1
XM_011520600.2	PHC1
XM_011520599.2	PHC1
XM_017018955.2	PHC1
NM_002355.4	M6PR
NM_001207024.1	M6PR
XM_005253376.2	M6PR
NM_001329103.1	KLRG1
NM_001329101.1	KLRG1
NM_001329102.1	KLRG1
NR_137427.1	KLRG1
NR_137426.1	KLRG1
NM_001329099.2	KLRG1
NM_005810.4	KLRG1
NR_137428.1	KLRG1
NR_034140.1	LINC00612
NR_026971.1	A2M-AS1
NR_137425.1	A2M-AS1
NR_137424.1	A2M-AS1
XM_006719056.3	A2M
NM_001347424.1	A2M
NM_000014.5	A2M
NM_001347425.1	A2M
NM_001347423.2	A2M
NR_040112.1	A2MP1
NR_036263.1	MIR1244-3
NR_137436.1	LINC00987
NR_036466.1	LINC00987
NR_137435.1	LINC00987
NR_137433.1	LINC00987
NR_137432.1	LINC00987
NR_137430.1	LINC00987
NR_137434.1	LINC00987
NR_137429.1	LINC00987
NR_137431.1	LINC00987
XR_001748993.1	LOC107984489
XR_002957400.1	LOC105369649
NR_120479.1	LINC02367
NR_120481.1	LOC101928030
NR_144634.1	LOC728715
XR_001748995.2	LOC105369647
XR_001748996.1	LOC105369647
XR_001748994.1	LOC105369647
XR_001748990.2	LOC107987172
XR_001748991.2	LOC107987172
XM_011520903.3	LOC105376678
NM_002258.3	KLRB1
XR_001748997.1	LOC107987174
NR_046450.1	LOC374443
NR_046448.1	LOC374443
NR_046449.2	LOC374443
NR_157802.1	LOC105369728
NR_046451.1	LOC374443
NR_046447.1	LOC374443
NR_046446.1	LOC374443
NR_046445.1	LOC374443
NR_002814.2	LOC374443
NR_046444.1	LOC374443
XR_931347.2	LINC02390
NM_001253750.1	CLECL1
NM_001267701.1	CLECL1
XM_011520574.2	CLECL1
XM_017018885.1	CLECL1
NM_172004.3	CLECL1
NM_001781.2	CD69
NM_005127.2	CLEC2B
NM_001190765.1	KLRF2
XM_011520657.2	CLEC2A
XM_011520654.2	CLEC2A
NM_207375.3	CLEC2A
NM_001130711.2	CLEC2A
XM_011520656.3	CLEC2A
NR_104634.2	LINC02470
NR_135047.1	CLEC12A-AS1
XM_011520570.1	CLEC12A
XM_006719036.3	CLEC12A
XM_006719033.3	CLEC12A
XM_011520573.2	CLEC12A
XM_006719035.3	CLEC12A
XM_011520571.2	CLEC12A
NM_001300730.2	CLEC12A
NM_201623.4	CLEC12A
NM_138337.6	CLEC12A
XM_005253324.2	CLEC12A
XM_011520686.3	CLEC1B
XM_011520685.2	CLEC1B
NM_016509.3	CLEC1B
NM_001099431.1	CLEC1B
XM_017019395.1	CLEC1B
XM_005253382.4	CLEC1B
XM_017019396.1	CLEC1B
XM_024448977.1	CLEC12B
XM_011520663.2	CLEC12B
XM_017019295.1	CLEC12B
XM_011520658.2	CLEC12B
NM_001319242.1	CLEC12B
NM_205852.3	CLEC12B
NM_001319241.1	CLEC12B
NM_001129998.2	CLEC12B
NR_135049.1	CLEC12B
XM_024448976.1	CLEC12B
NR_120484.1	LOC102724020
XR_002957401.1	LOC112268091
NM_207345.4	CLEC9A
XR_931351.2	LOC105369655
XR_931352.2	LOC105369655
NM_197947.3	CLEC7A
NM_197948.3	CLEC7A
NM_022570.5	CLEC7A
NM_197949.3	CLEC7A
NM_197950.3	CLEC7A
NR_125336.2	CLEC7A
XM_017019823.1	CLEC7A
XM_017019822.1	CLEC7A
XM_006719135.3	CLEC7A
XM_024449133.1	CLEC7A
XM_024449132.1	CLEC7A
NM_197954.3	CLEC7A
NM_001172633.1	OLR1
NM_001172632.1	OLR1
NM_002543.4	OLR1
NM_001079815.1	TMEM52B
XM_006719029.3	TMEM52B
NM_153022.4	TMEM52B
XR_001749000.1	LOC107984509
XR_001749001.1	LOC107984509
NM_001363598.2	GABARAPL1
NM_031412.4	GABARAPL1
XR_001748696.2	KLRD1
XR_001748697.2	KLRD1
NM_001351060.1	KLRD1
XR_931353.2	LOC105369656
XR_001749002.1	LOC105369656
NM_001114396.2	KLRD1
XM_017019287.1	KLRD1
XM_017019286.1	KLRD1
XM_011520650.2	KLRD1
NM_001351062.1	KLRD1
XM_017019288.2	KLRD1
XM_017019289.2	KLRD1
NM_007334.2	KLRD1
XM_024448974.1	KLRD1
XM_017019285.2	KLRD1
XM_006719067.4	KLRD1
XM_011520651.3	KLRD1
NM_001351063.2	KLRD1
NM_002262.5	KLRD1
NR_147040.2	KLRD1
NR_147039.2	KLRD1
NR_147038.2	KLRD1
NR_159946.1	LINC02617
NR_120430.1	LOC101928100
NM_007360.4	KLRK1
NM_001199805.1	KLRC4-KLRK1
NM_013431.2	KLRC4
NM_002261.2	KLRC3
NM_007333.2	KLRC3
NM_002260.3	KLRC2
XM_024448973.1	KLRC1
NM_001304448.1	KLRC1
NM_002259.5	KLRC1
NM_007328.4	KLRC1
NM_213658.2	KLRC1
NM_213657.2	KLRC1
XR_001749003.2	LOC105369657
XR_931355.3	LOC105369657
NM_001357734.1	EIF2S3B
NM_001357731.1	EIF2S3B
XR_001749004.1	LOC105369658
NR_146455.1	LINC02446
NR_146456.1	LINC02446
XR_931358.1	LOC105376675
NR_028045.1	KLRA1P
NM_001300739.2	MAGOHB
NM_001319985.1	MAGOHB
NR_135120.1	MAGOHB
NR_135121.1	MAGOHB
NM_018048.5	MAGOHB
XM_005253402.2	MAGOHB
XM_011520737.2	STYK1
XM_011520738.2	STYK1
XM_011520736.1	STYK1
NM_018423.3	STYK1
XM_017019579.1	STYK1
XM_005253417.2	STYK1
XM_017020122.2	YBX3
XM_017020123.2	YBX3
XR_001748906.2	YBX3
NM_003651.5	YBX3
NM_001145426.2	YBX3
XM_011520871.3	YBX3
XR_002957443.1	LOC112268104
NR_120463.1	LINC02366
NM_023919.2	TAS2R7
NM_023918.1	TAS2R8
NM_023917.2	TAS2R9
XR_001749437.1	LOC107984459
NM_023921.1	TAS2R10
NM_007244.3	PRR4
NM_001098538.3	PRR4
NM_023920.2	TAS2R13
NM_001110213.1	PRH2
NM_023922.1	TAS2R14
NM_176890.2	TAS2R50
NM_176889.3	TAS2R20
NM_176888.2	TAS2R19
NM_176885.2	TAS2R31
NM_176887.2	TAS2R46
NM_176884.2	TAS2R43
NM_001097643.1	TAS2R30
NM_001271592.2	SMIM10L1
NM_181429.2	TAS2R42
NM_006249.5	PRB3
XR_001749444.1	LOC107987183
NM_002723.6	PRB4
NM_001261399.2	PRB4
NR_160307.1	PRB1
NM_006248.4	PRB2
NR_148969.1	LOC440084
NR_033890.1	LINC01252
XM_011520609.2	ETV6
XM_011520612.2	ETV6
XM_024449187.1	BCL2L14
XM_011520848.1	BCL2L14
XM_011520849.1	BCL2L14
NM_138723.2	BCL2L14
NM_138722.1	BCL2L14
NM_030766.1	BCL2L14
NR_128710.1	MIR1244-4
NM_018050.4	MANSC1
NM_001363613.2	MANSC1
NR_024061.1	LOH12CR2
XM_017018778.1	BORCS5
XR_001749009.1	LOC107984485
NM_030640.3	DUSP16
XM_011520856.1	DUSP16
XM_006719155.2	DUSP16
XM_017019988.1	DUSP16
XM_005253488.3	DUSP16
NM_001310.4	CREBL2
XM_017019214.1	GPR19
XM_017019213.1	GPR19
XM_011520625.2	GPR19
XM_017019212.1	GPR19
XM_011520624.2	GPR19
NM_006143.3	GPR19
NM_004064.4	CDKN1B
XR_931366.3	LOC105369663
NM_001130415.2	APOLD1
XR_001749011.2	LOC107984129
NR_030344.1	MIR613
NM_030817.3	APOLD1
NM_201224.2	DDX47
NM_016355.4	DDX47
XR_002957402.1	LOC112267864
NR_003932.2	RPL13AP20
NM_003979.4	GPRC5A
NR_030345.1	MIR614
XM_017019582.2	GPRC5D
XM_005253421.3	GPRC5D
XM_017019583.2	GPRC5D
NM_018654.1	GPRC5D
NR_038920.1	GPRC5D-AS1
NR_002774.3	HTR7P1
NM_020853.2	FAM234B
NM_001368007.2	GSG1
NM_001206843.3	GSG1
NM_031289.5	GSG1
NM_153823.5	GSG1
NM_001206845.3	GSG1
NM_001367361.2	GSG1
NM_001367359.2	GSG1
NM_001367358.2	GSG1
NM_001080554.4	GSG1
NM_001367360.2	GSG1
NM_001367363.2	GSG1
NM_001367362.2	GSG1
NM_001080555.4	GSG1
NM_001367364.2	GSG1
NM_001206842.3	GSG1
XM_011520863.2	GSG1
XM_011520861.2	GSG1
XM_011520862.1	GSG1
XM_011520860.1	GSG1
XM_011520858.1	GSG1
XR_931369.2	LOC105369666
NM_001367366.1	GSG1
NR_159953.1	GSG1
XM_024448877.1	EMP1
NM_001423.3	EMP1
NR_036555.1	LINC01559
XM_005253351.3	GRIN2B
XR_931373.2	LOC105369668
XR_001749013.1	LOC105369668
XR_931372.2	LOC105369668
XR_931370.3	LOC105369667
XR_001749014.2	LOC105369667
XM_017019639.1	ATF7IP
XM_006719108.3	ATF7IP
XM_006719109.3	ATF7IP
XR_001749016.1	LOC101928317
XR_931375.2	LOC101928317
XR_001749015.1	LOC101928317
NR_120465.1	PLBD1-AS1
XR_001748599.1	C12orf60
XR_001748598.2	C12orf60
XR_001748596.1	C12orf60
XM_011520896.2	LOC105369669
NM_175054.2	H4-16
NM_177925.3	H2AJ
NR_027716.2	H2AJ
NM_016312.3	WBP11
NM_021071.4	ART4
NM_001354646.2	ART4
NM_001190839.3	MGP
NM_000900.5	MGP
NM_001300784.1	ERP27
NM_152321.4	ERP27
XR_931376.2	LOC105369670
NM_006205.3	PDE6H
XM_017019431.2	PDE6H
NR_120466.1	LINC01489
NR_046559.1	RERG-AS1
XR_001749020.2	LOC105369673
XR_001749022.1	LOC105369673
XR_001749021.1	LOC105369673
XR_001749023.1	LOC105369673
XR_002957403.1	LOC105369672
XM_024448881.1	EPS8
XM_024448879.1	EPS8
XM_024448880.1	EPS8
XM_005253294.2	STRAP
NM_007178.4	STRAP
XR_001749029.1	LOC101928362
NM_145792.2	MGST1
NM_001260511.1	MGST1
NM_001260512.1	MGST1
NR_048545.1	MGST1
NM_020300.5	MGST1
NM_001267598.2	MGST1
XM_011520673.1	MGST1
XM_006719079.1	MGST1
XM_011520674.2	MGST1
NM_145791.2	MGST1
NR_048547.1	MGST1
NM_145764.2	MGST1
XR_001749031.1	LOC107984494
XR_001749030.1	LOC107984494
NM_001243611.1	LMO3
NM_001243612.1	LMO3
NM_018640.5	LMO3
NM_001243610.1	LMO3
NM_001243613.1	LMO3
NM_001243609.1	LMO3
NM_001001395.2	LMO3
NR_045012.1	LMO3
NR_045013.1	LMO3
NR_045014.1	LMO3
XM_011520762.1	LMO3
XM_006719110.4	LMO3
XM_024449058.1	LMO3
XM_011520763.1	LMO3
XM_006719111.2	LMO3
XM_017019643.1	LMO3
NR_036619.1	SKP1P2
NR_146522.1	LINC02378
NR_039770.1	MIR3974
XR_001748912.1	PLCZ1
XM_017020182.1	PLCZ1
XM_017020184.1	PLCZ1
XM_017020185.2	PLCZ1
XM_017020180.1	PLCZ1
XM_024449253.1	PLCZ1
XM_017020179.1	PLCZ1
XM_017020181.1	PLCZ1
XM_017020186.1	PLCZ1
XM_024449256.1	PLCZ1
XM_017020183.1	PLCZ1
XM_017020176.1	PLCZ1
XM_017020177.1	PLCZ1
XM_017020178.1	PLCZ1
XM_024449254.1	PLCZ1
XM_024449255.1	PLCZ1
XM_005253519.2	PLCZ1
NM_001330769.1	PLCZ1
NM_001330774.2	PLCZ1
NM_033123.4	PLCZ1
XR_001748913.1	PLCZ1
NM_033328.3	CAPZA3
XR_931403.2	LOC102724227
XR_429054.3	LOC102724227
XR_001749032.1	LOC102724227
XR_001749033.1	LOC107984527
XM_024449288.1	LOC112268092
XM_024449287.1	LOC112268092
XM_017018806.1	AEBP2
XM_011520560.2	AEBP2
NM_001363736.2	AEBP2
NM_001114176.2	AEBP2
NM_153207.5	AEBP2
NM_001267043.2	AEBP2
XR_001749034.2	LOC101928387
XR_931409.2	LOC105369682
XR_001749038.2	LOC105369685
XR_931416.2	LOC105369685
NR_146523.1	LINC02468
XR_931417.2	LOC105369686
XR_931418.2	LOC105369687
XR_001749039.1	LOC105369687
XR_931419.2	LOC105369688
NM_001009562.4	SLCO1B7
XM_005253474.3	SLCO1A2
XM_011520818.1	SLCO1A2
NM_021094.4	SLCO1A2
XM_011520821.2	SLCO1A2
XM_005253477.3	SLCO1A2
XM_011520820.3	SLCO1A2
XM_017019850.1	SLCO1A2
XM_017019849.1	SLCO1A2
NM_000415.3	IAPP
XM_006719153.3	PYROXD1
XR_242902.4	PYROXD1
NM_001350913.2	PYROXD1
NM_024854.5	PYROXD1
NM_001350912.1	PYROXD1
XM_017019976.2	PYROXD1
XM_024448999.1	GOLT1B
NM_016072.5	GOLT1B
NM_030572.4	SPX
NR_135187.1	SPX
NR_135188.1	SPX
XM_024448960.1	GYS2
NM_021957.4	GYS2
XM_006719063.3	GYS2
XM_017019245.2	GYS2
NM_001174097.2	LDHB
NM_001315537.1	LDHB
NM_002300.7	LDHB
XM_006719074.2	LDHB
NM_004982.4	KCNJ8
XM_017019283.2	KCNJ8
XM_017019284.2	KCNJ8
XM_005253358.5	KCNJ8
NR_135117.1	CMAS
NM_018686.6	CMAS
XR_931424.3	LOC105369690
XR_931423.3	LOC105369690
XR_001749042.1	SULT6B2P
XR_001749041.1	SULT6B2P
XR_001749043.1	SULT6B2P
XR_002957409.1	LOC112268093
XR_931426.2	LOC105369151
NM_001286174.2	C2CD5
XM_005253539.3	C2CD5
XM_017020279.1	C2CD5
XR_001749044.1	LOC105369692
NR_135030.1	LOC105369691
NR_135031.1	LOC105369691
XM_005253420.4	ETNK1
XM_017019581.1	ETNK1
NM_001039481.2	ETNK1
XR_001749045.1	LOC107984516
NR_120471.1	LOC101928441
NM_178010.4	SOX5
XR_001749445.2	LOC105369697
XR_001749446.1	LOC105369696
NR_030625.1	MIR920
NR_120473.1	SOX5-AS1
NR_120472.1	SOX5-AS1
NR_029451.2	LINC00477
NM_001178094.2	BCAT1
NM_001178093.2	BCAT1
XR_001749049.1	LOC105369699
XR_001749048.2	LOC105369699
XR_001749047.1	LOC105369699
XR_001749057.1	LOC107984475
NM_001101339.3	C12orf77
XM_017018966.1	C12orf77
NM_001366540.1	LRMP
NM_001366546.1	LRMP
NM_001366548.1	LRMP
NM_001366542.1	LRMP
NM_001366543.1	LRMP
NM_001366541.1	LRMP
NM_001366545.1	LRMP
NM_001366544.1	LRMP
NM_001366549.1	LRMP
NM_001366547.1	LRMP
NR_159366.1	LRMP
NR_159367.1	LRMP
NR_159369.1	LRMP
NR_159368.1	LRMP
NM_001204126.2	LRMP
NM_001204127.2	LRMP
NM_006152.4	LRMP
XM_005253320.4	ETFRF1
XM_005253319.4	ETFRF1
NM_001001660.3	ETFRF1
XM_017018850.2	ETFRF1
NM_033360.4	KRAS
NM_004985.5	KRAS
NM_001369786.1	KRAS
NM_001369787.1	KRAS
XR_931445.2	LOC105369701
XR_931444.2	LOC105369701
NM_001145728.2	LMNTD1
NM_152590.3	LMNTD1
NM_001256266.1	LMNTD1
NM_001145729.1	LMNTD1
XM_011520587.2	LMNTD1
XM_011520588.1	LMNTD1
XM_011520584.2	LMNTD1
NR_036188.1	MIR4302
NR_038227.1	RASSF8-AS1
NR_038228.1	RASSF8-AS1
XM_024448819.1	RASSF8
NM_001164748.2	RASSF8
NM_007211.5	RASSF8
XM_024448818.1	RASSF8
XM_024448822.1	RASSF8
XM_017018746.2	RASSF8
NM_001164747.2	RASSF8
XR_001749051.1	LOC107984501
XM_024448821.1	RASSF8
XM_006719028.1	RASSF8
NM_001164746.2	RASSF8
XM_006719027.2	RASSF8
XM_024448820.1	RASSF8
NM_030762.3	BHLHE41
XR_931452.2	LOC105369705
XR_931451.2	LOC105369705
XR_001749052.1	LOC105369705
XR_001749053.1	LOC105369705
XR_931449.2	LOC105369704
XR_001749054.1	LOC107984482
XR_001749056.1	LOC105369706
XR_001749055.2	LOC105369706
XM_011520751.3	INTS13
XM_017019635.1	INTS13
XM_011520753.2	INTS13
XM_024449056.1	INTS13
XM_017019636.2	INTS13
XM_011520752.3	INTS13
XM_005253422.4	INTS13
XM_017019633.1	INTS13
XM_011520750.2	INTS13
NM_018164.3	INTS13
XM_017019634.1	INTS13
XM_017019632.1	INTS13
XM_024449055.1	INTS13
XR_001748804.2	INTS13
XR_001748805.2	INTS13
NM_001171888.1	FGFR1OP2
NM_001171887.2	FGFR1OP2
NM_015633.3	FGFR1OP2
NM_001271811.1	MED21
NR_073463.1	MED21
NR_073464.1	MED21
NM_004264.5	MED21
NM_001080406.1	C12orf71
XM_011520847.2	C12orf71
XM_024448897.1	STK38L
XM_024448893.1	STK38L
XM_024448896.1	STK38L
XM_024448890.1	STK38L
XM_024448894.1	STK38L
XM_024448895.1	STK38L
XR_001748626.1	STK38L
XM_011520613.2	STK38L
XM_011520636.2	SMCO2
XM_017019255.1	SMCO2
XM_017019254.1	SMCO2
XM_011520634.2	SMCO2
NM_001145010.1	SMCO2
XM_011520635.2	SMCO2
XM_024448967.1	SMCO2
XM_017020076.2	PPFIBP1
XR_001749448.1	LOC107984461
XR_001749447.1	LOC107984461
NM_001029874.3	REP15
XM_017019780.1	MRPS35
NM_001190864.1	MRPS35
NM_021821.4	MRPS35
NM_001146221.2	MANSC4
XM_006719024.3	MANSC4
XM_011520542.2	MANSC4
XR_931459.2	LOC105369709
XR_001749449.1	LOC105369709
NM_198966.2	PTHLH
NM_198965.2	PTHLH
XM_011520774.2	PTHLH
XM_017019675.1	PTHLH
NM_198964.2	PTHLH
NM_002820.2	PTHLH
XR_931461.2	LOC105369710
XR_931462.2	LOC105369710
XR_931463.2	LOC105369710
XR_001749450.1	LOC107984462
NR_148936.1	LOC729291
XR_931467.2	LOC105369711
XR_931466.2	LOC105369711
XR_931469.2	LOC101928735
XR_001749059.1	LOC101928735
XR_242930.3	LOC101928735
NR_103860.1	LOC100506606
NR_073171.1	OVCH1-AS1
NR_073170.1	OVCH1-AS1
NR_073172.1	OVCH1-AS1
XR_931471.3	LOC105369714
XR_931472.3	LOC105369714
XR_931482.2	LOC105369718
XR_001749069.1	LOC105369719
XR_001749068.1	LOC105369719
XR_001749067.1	LOC105369719
XR_001749070.1	LOC105369719
XR_001749071.1	LOC105369719
XR_001749072.1	LOC105369720
XR_001749074.1	LOC105369720
XR_001749073.1	LOC105369720
XM_024449140.1	CAPRIN2
XM_024449142.1	CAPRIN2
XM_024449146.1	CAPRIN2
XM_024449143.1	CAPRIN2
XM_024449147.1	CAPRIN2
XM_024449144.1	CAPRIN2
XM_024449145.1	CAPRIN2
NM_001002259.2	CAPRIN2
NM_032156.4	CAPRIN2
NM_001319843.1	CAPRIN2
NM_023925.4	CAPRIN2
NM_001206856.2	CAPRIN2
NM_001319842.1	CAPRIN2
XM_006719146.4	CAPRIN2
XM_006719145.3	CAPRIN2
XM_006719147.3	CAPRIN2
XM_006719138.3	CAPRIN2
XM_017019865.1	CAPRIN2
XM_006719139.3	CAPRIN2
XM_006719140.3	CAPRIN2
XM_017019851.1	CAPRIN2
XM_006719144.3	CAPRIN2
XM_017019854.1	CAPRIN2
XM_017019866.1	CAPRIN2
XM_017019868.1	CAPRIN2
XM_017019852.1	CAPRIN2
XM_017019870.1	CAPRIN2
XM_017019857.1	CAPRIN2
XM_017019859.1	CAPRIN2
XM_017019881.1	CAPRIN2
XM_017019874.1	CAPRIN2
XM_017019882.1	CAPRIN2
XM_017019879.1	CAPRIN2
XM_017019867.1	CAPRIN2
XM_017019869.1	CAPRIN2
XM_017019855.1	CAPRIN2
XM_017019856.1	CAPRIN2
XM_017019858.1	CAPRIN2
XM_017019872.1	CAPRIN2
XM_017019873.1	CAPRIN2
XM_017019861.1	CAPRIN2
XM_017019875.1	CAPRIN2
XM_017019853.1	CAPRIN2
XM_017019871.2	CAPRIN2
XR_931325.2	CAPRIN2
XM_017019860.1	CAPRIN2
XM_017019862.1	CAPRIN2
NM_001319845.2	CAPRIN2
NM_001319844.2	CAPRIN2
NM_001319846.2	CAPRIN2
XM_017019863.1	CAPRIN2
XM_017019864.1	CAPRIN2
NR_135046.1	LOC645485
XR_001749063.1	LOC107984476
XR_001749062.1	LOC107984476
NM_001257145.2	DDX11
NM_001257144.2	DDX11
NM_004399.3	DDX11
NM_152438.2	DDX11
NM_030653.4	DDX11
XM_017018932.1	DDX11
XM_017018923.1	DDX11
XM_017018934.1	DDX11
XM_017018931.1	DDX11
XM_017018922.1	DDX11
XM_017018933.2	DDX11
XM_017018924.2	DDX11
XM_017018919.2	DDX11
XM_017018925.1	DDX11
XM_017018926.2	DDX11
XM_017018920.2	DDX11
XM_017018927.2	DDX11
XM_017018929.2	DDX11
XR_001748611.2	DDX11
XR_001748607.2	DDX11
XM_017018918.2	DDX11
XR_001748610.2	DDX11
XR_001748609.2	DDX11
XR_001748608.2	DDX11
XM_017018928.2	DDX11
XR_001748606.2	DDX11
XM_017018921.2	DDX11
XM_017018939.2	DDX11
XM_017018938.2	DDX11
XM_017018930.2	DDX11
XR_001748616.2	DDX11
XR_001748615.2	DDX11
XR_002957297.1	DDX11
XR_001748617.2	DDX11
XM_011520592.3	DDX11
XR_002957298.1	DDX11
XR_001748614.2	DDX11
XR_001748613.2	DDX11
XM_011520597.3	DDX11
XM_011520595.3	DDX11
XM_005253331.4	DDX11
XM_006719050.4	DDX11
XR_429031.4	DDX11
XM_005253333.4	DDX11
XM_017018935.1	DDX11
XM_017018936.1	DDX11
XM_017018937.1	DDX11
XM_017019760.1	SINHCAF
XM_017019758.2	SINHCAF
XM_017019761.1	SINHCAF
XM_011520803.2	SINHCAF
XM_017019759.2	SINHCAF
NM_001135812.2	SINHCAF
NM_001135811.1	SINHCAF
NM_021238.2	SINHCAF
NR_026806.1	FLJ13224
NR_146469.1	LINC02387
NR_046909.1	DENND5B-AS1
NM_001135864.1	ETFBKMT
NM_173802.4	ETFBKMT
NM_001135863.2	ETFBKMT
XM_024448923.1	ETFBKMT
XM_024448924.1	ETFBKMT
XM_024448925.1	ETFBKMT
XM_006719054.3	AMN1
XM_017018964.1	AMN1
XR_931497.2	LOC105369722
XR_001749077.1	LOC105369724
XR_931501.2	LOC105369724
XR_931502.2	LOC105369724
XR_931499.2	LOC105369724
XR_001749065.2	LOC107984470
XR_001749064.2	LOC107984470
NM_001013699.3	H3-5
XR_001749079.1	LOC107984532
NR_135029.1	LINC02422
XR_931503.1	LOC105369725
XR_429066.3	LOC102724618
XR_001749081.1	LOC102724618
XR_001749066.1	LOC107984473
NM_005690.4	DNM1L
NM_012063.3	DNM1L
NM_001278463.1	DNM1L
NM_001278466.1	DNM1L
NM_001330380.1	DNM1L
NM_001278465.1	DNM1L
NM_001278464.1	DNM1L
XM_017018663.2	DNM1L
NM_012062.5	DNM1L
XM_011520543.3	DNM1L
XM_017018665.1	DNM1L
XM_017018664.1	DNM1L
XM_011520544.2	DNM1L
XR_001748730.2	YARS2
